datetime,alert_count,alert_effects,affected_routes,location
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Wagga Wagga
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Albury
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Bathurst
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Broken Hill
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Armidale
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Katoomba
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Perisher
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Canberra
2026-04-29 06:00:00,42,6,2447_S859|2447_S874|2447_S883|2447_S903|2447_S913|2447_S925|2447_S949|2447_165|2447_168|2447_S888|2447_S860|2447_S861|2447_S862|2447_S871|2447_S873|2447_S875|2447_S876|2447_S879|2447_S884|2447_S886|2447_S906,Cessnock
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Sydney CBD
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Parramatta
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Liverpool
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Penrith
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Bondi
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Manly
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Newcastle
2026-05-15 05:00:00,1176,8,NSN_2a|NSN_2i|NSN_2k|WST_2c|WST_2d|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|ESI_2a|ESI_2b|ESI_2c|ESI_2d|ESI_2e|ESI_2f|OLY_1a|OLY_2b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|NTH_2a|BMT_2|CCN_2a|CCN_2b|SCO_2a|SCO_2b|SMNW_M1|4T.T.NT32|4T.T.NT34|4T.T.NT36|4T.T.NP24|4T.C.2402|4T.C.2404|4T.C.2406|4T.C.2802|4T.C.3204|4T.C.3206|4T.C.3208|4T.C.3404|4T.C.3406|4T.C.3408|4T.C.3604|4T.C.3606|4T.C.3608|4T.C.4202|4T.C.4204|4T.T.WT28|4T.C.4416|4T.C.4418|4T.T.WP46|4T.C.6202|4T.C.6204|4T.C.6206|4T.C.6208|4T.T.ST22|4T.C.6232|4T.C.6234|4T.C.6236|4T.C.6238|4T.T.ST24|4T.T.SP32|4T.T.SP34|4T.T.SP36|4T.C.6402|4T.C.6404|4T.C.6406|4T.C.6408|4T.C.7202|4T.C.7204|4T.C.7206|4T.C.7402|4T.C.7404|4T.C.7406|4T.T.BMT|4T.T.SHL|NSN_1a|WST_1a|WST_1b|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|ESI_1a|ESI_1b|ESI_1c|ESI_1d|ESI_1e|ESI_1f|OLY_1b|OLY_2a|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|NTH_1a|NTH_1b|BMT_1|CCN_1a|CCN_1b|CCN_1c|SCO_1a|SCO_1b|4T.T.NT31|4T.T.NT33|4T.T.NT35|4T.T.NP23|4T.C.2301|4T.C.2303|4T.C.2305|4T.C.2701|4T.C.3101|4T.C.3105|4T.C.3107|4T.C.3303|4T.C.3305|4T.C.3307|4T.C.3501|4T.C.3505|4T.C.3507|4T.C.4101|4T.C.4103|4T.T.WT27|4T.C.4315|4T.C.4317|4T.T.WP45|4T.C.6101|4T.C.6103|4T.C.6105|4T.C.6107|4T.T.ST21|4T.T.ST23|4T.C.6301|4T.C.6303|4T.C.6305|4T.C.6307|4T.T.SP31|4T.C.6331|4T.C.6333|4T.C.6335|4T.C.6337|4T.T.SP33|4T.T.SP35|4T.C.7101|4T.C.7103|4T.C.7105|4T.C.7301|4T.C.7303|4T.C.7305,Wollongong
