latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.411247,150.90567,10.0,36000,Australia/Sydney,GMT+10

time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s)
2022-01-01T00:00,20.5,21.2,82,0,1,0.00,0.00,13.7,31.0,0.0,0.00
2022-01-01T01:00,20.3,20.9,83,0,0,0.00,0.00,13.3,28.4,0.0,0.00
2022-01-01T02:00,20.2,20.8,82,0,1,0.00,0.00,13.4,28.1,0.0,0.00
2022-01-01T03:00,19.9,20.6,82,0,15,0.00,0.00,11.0,28.1,0.0,0.00
2022-01-01T04:00,19.2,19.9,82,0,14,0.00,0.00,10.0,22.7,0.0,0.00
2022-01-01T05:00,19.1,19.7,82,0,16,0.00,0.00,9.9,20.5,1.0,0.00
2022-01-01T06:00,20.2,20.9,79,1,20,0.00,0.00,10.3,23.4,70.0,3600.00
2022-01-01T07:00,21.7,22.7,73,2,71,0.00,0.00,9.5,23.8,242.0,3600.00
2022-01-01T08:00,23.0,23.4,66,2,52,0.00,0.00,12.6,31.3,456.0,3600.00
2022-01-01T09:00,24.4,24.9,57,0,1,0.00,0.00,14.9,37.8,703.0,3600.00
2022-01-01T10:00,24.5,26.0,61,3,100,0.00,0.00,15.6,41.0,831.0,3600.00
2022-01-01T11:00,25.7,26.7,55,3,82,0.00,0.00,19.1,44.6,902.0,3600.00
2022-01-01T12:00,24.8,25.5,65,1,33,0.00,0.00,27.1,61.9,985.0,3600.00
2022-01-01T13:00,24.7,25.9,66,3,100,0.00,0.00,26.5,62.6,1034.0,3600.00
2022-01-01T14:00,24.8,25.7,67,3,100,0.00,0.00,27.0,61.9,963.0,3600.00
2022-01-01T15:00,24.4,25.2,71,3,100,0.00,0.00,23.9,61.9,765.0,3600.00
2022-01-01T16:00,23.8,23.2,74,3,100,0.00,0.00,26.3,58.7,524.0,3600.00
2022-01-01T17:00,23.8,23.2,73,3,100,0.00,0.00,25.2,59.0,409.0,3600.00
2022-01-01T18:00,23.1,23.0,76,3,100,0.00,0.00,23.2,55.8,204.0,3600.00
2022-01-01T19:00,22.5,22.6,80,3,100,0.00,0.00,21.9,47.9,70.0,3600.00
2022-01-01T20:00,22.0,22.5,82,3,82,0.00,0.00,19.3,45.0,1.0,0.00
2022-01-01T21:00,21.5,22.3,83,3,85,0.00,0.00,16.6,39.6,0.0,0.00
2022-01-01T22:00,21.3,22.5,85,0,1,0.00,0.00,13.8,33.8,0.0,0.00
2022-01-01T23:00,20.8,22.2,86,0,0,0.00,0.00,11.4,28.1,0.0,0.00
2022-01-02T00:00,20.4,21.8,87,0,0,0.00,0.00,10.8,23.8,0.0,0.00
2022-01-02T01:00,20.2,21.4,87,0,0,0.00,0.00,12.4,25.6,0.0,0.00
2022-01-02T02:00,20.1,21.0,87,0,0,0.00,0.00,14.0,28.8,0.0,0.00
2022-01-02T03:00,20.0,21.0,87,0,0,0.00,0.00,13.1,28.8,0.0,0.00
2022-01-02T04:00,19.9,20.9,87,0,0,0.00,0.00,12.1,27.0,0.0,0.00
2022-01-02T05:00,19.6,20.5,88,0,0,0.00,0.00,13.1,27.4,1.0,0.00
2022-01-02T06:00,20.2,21.5,86,0,0,0.00,0.00,11.1,27.4,68.0,3600.00
2022-01-02T07:00,21.8,23.4,81,0,1,0.00,0.00,10.2,25.6,245.0,3600.00
2022-01-02T08:00,23.9,26.1,74,0,0,0.00,0.00,7.3,25.2,473.0,3600.00
2022-01-02T09:00,24.7,26.7,71,0,0,0.00,0.00,14.3,34.6,680.0,3600.00
2022-01-02T10:00,25.9,28.3,65,0,1,0.00,0.00,16.1,45.7,847.0,3600.00
2022-01-02T11:00,26.3,28.4,66,0,4,0.00,0.00,22.7,52.2,935.0,3600.00
2022-01-02T12:00,26.2,28.2,67,0,3,0.00,0.00,25.7,59.0,1013.0,3600.00
2022-01-02T13:00,26.4,28.6,67,0,13,0.00,0.00,25.0,59.4,1008.0,3600.00
2022-01-02T14:00,26.0,27.8,70,0,15,0.00,0.00,25.7,58.0,891.0,3600.00
2022-01-02T15:00,25.9,27.3,71,0,12,0.00,0.00,25.0,58.0,778.0,3600.00
2022-01-02T16:00,25.1,25.8,75,0,12,0.00,0.00,25.7,57.2,635.0,3600.00
2022-01-02T17:00,24.0,24.0,78,0,14,0.00,0.00,26.6,60.1,462.0,3600.00
2022-01-02T18:00,23.5,23.7,79,0,10,0.00,0.00,24.3,59.0,262.0,3600.00
2022-01-02T19:00,22.8,23.0,81,0,2,0.00,0.00,23.2,53.6,76.0,3600.00
2022-01-02T20:00,22.4,22.8,82,0,7,0.00,0.00,20.3,47.5,1.0,0.00
2022-01-02T21:00,22.1,22.8,83,0,6,0.00,0.00,18.3,41.8,0.0,0.00
2022-01-02T22:00,21.4,23.7,85,0,2,0.00,0.00,6.4,37.1,0.0,0.00
2022-01-02T23:00,21.0,23.7,86,1,27,0.00,0.00,3.2,13.7,0.0,0.00
2022-01-03T00:00,20.7,23.2,86,2,55,0.00,0.00,3.7,9.4,0.0,0.00
2022-01-03T01:00,20.5,23.0,87,1,28,0.00,0.00,3.1,9.0,0.0,0.00
2022-01-03T02:00,20.5,22.5,87,1,20,0.00,0.00,7.2,14.4,0.0,0.00
2022-01-03T03:00,20.5,22.5,89,1,25,0.00,0.00,7.6,15.5,0.0,0.00
2022-01-03T04:00,20.3,22.5,91,1,22,0.00,0.00,6.8,15.5,0.0,0.00
2022-01-03T05:00,20.1,22.4,91,0,17,0.00,0.00,5.6,13.7,0.0,0.00
2022-01-03T06:00,21.0,23.6,89,0,15,0.00,0.00,5.9,13.0,62.0,3600.00
2022-01-03T07:00,22.5,24.4,75,0,6,0.00,0.00,6.0,16.6,247.0,3600.00
2022-01-03T08:00,23.3,24.7,67,0,2,0.00,0.00,6.6,19.8,461.0,3600.00
2022-01-03T09:00,23.9,25.7,63,0,0,0.00,0.00,8.0,23.8,670.0,3600.00
2022-01-03T10:00,24.4,27.3,62,0,0,0.00,0.00,8.4,26.6,846.0,3600.00
2022-01-03T11:00,25.2,28.4,60,0,0,0.00,0.00,9.0,27.0,888.0,3600.00
2022-01-03T12:00,25.5,29.3,60,0,0,0.00,0.00,10.9,31.0,1028.0,3600.00
2022-01-03T13:00,25.4,28.9,61,0,1,0.00,0.00,11.5,32.8,1020.0,3600.00
2022-01-03T14:00,25.4,28.5,59,0,1,0.00,0.00,10.9,32.0,951.0,3600.00
2022-01-03T15:00,25.2,27.7,61,0,5,0.00,0.00,11.9,32.0,850.0,3600.00
2022-01-03T16:00,24.6,26.0,62,1,32,0.00,0.00,11.6,32.4,657.0,3600.00
2022-01-03T17:00,24.4,24.9,62,2,57,0.00,0.00,12.1,30.2,431.0,3600.00
2022-01-03T18:00,23.6,24.2,66,3,100,0.00,0.00,12.6,29.9,246.0,3600.00
2022-01-03T19:00,22.5,23.8,74,1,25,0.00,0.00,10.5,28.4,69.0,3600.00
2022-01-03T20:00,22.0,23.3,76,1,38,0.00,0.00,10.5,21.2,1.0,0.00
2022-01-03T21:00,21.9,23.2,77,1,41,0.00,0.00,10.1,21.2,0.0,0.00
2022-01-03T22:00,21.5,23.0,78,1,33,0.00,0.00,8.2,20.5,0.0,0.00
2022-01-03T23:00,21.2,23.0,80,1,24,0.00,0.00,6.4,15.5,0.0,0.00
2022-01-04T00:00,20.8,22.7,82,1,39,0.00,0.00,5.7,12.6,0.0,0.00
2022-01-04T01:00,20.2,22.4,86,1,33,0.00,0.00,3.8,11.5,0.0,0.00
2022-01-04T02:00,19.9,22.1,88,1,46,0.00,0.00,4.7,9.4,0.0,0.00
2022-01-04T03:00,19.6,21.7,90,1,41,0.00,0.00,5.8,11.2,0.0,0.00
2022-01-04T04:00,19.6,21.4,89,2,55,0.00,0.00,6.8,13.0,0.0,0.00
2022-01-04T05:00,19.7,21.3,87,1,49,0.00,0.00,7.5,14.4,0.0,0.00
2022-01-04T06:00,20.4,21.9,88,2,52,0.00,0.00,10.1,19.8,64.0,3600.00
2022-01-04T07:00,21.4,22.6,83,51,32,0.30,0.30,12.8,29.5,225.0,3600.00
2022-01-04T08:00,22.0,23.1,81,53,33,0.60,0.60,14.4,33.8,384.0,3600.00
2022-01-04T09:00,22.8,23.9,76,53,25,0.70,0.70,14.8,36.4,570.0,3600.00
2022-01-04T10:00,23.1,26.2,75,51,21,0.20,0.20,8.9,40.7,763.0,3600.00
2022-01-04T11:00,24.5,27.3,67,51,48,0.10,0.10,11.5,31.3,830.0,3600.00
2022-01-04T12:00,24.9,27.4,64,1,39,0.00,0.00,13.1,34.6,869.0,3600.00
2022-01-04T13:00,25.0,27.6,62,51,100,0.10,0.10,13.8,36.7,929.0,3600.00
2022-01-04T14:00,24.9,27.4,62,51,51,0.10,0.10,14.0,37.1,920.0,3600.00
2022-01-04T15:00,24.8,26.6,62,1,49,0.00,0.00,13.5,36.7,795.0,3600.00
2022-01-04T16:00,24.3,25.3,63,51,100,0.10,0.10,13.5,35.3,666.0,3600.00
2022-01-04T17:00,23.5,24.1,69,51,53,0.20,0.20,14.1,33.8,446.0,3600.00
2022-01-04T18:00,22.6,23.8,74,51,56,0.10,0.10,11.7,33.5,224.0,3600.00
2022-01-04T19:00,21.9,23.9,80,51,41,0.10,0.10,7.2,27.0,59.0,3600.00
2022-01-04T20:00,21.5,23.9,83,51,64,0.20,0.20,5.4,14.4,1.0,0.00
2022-01-04T21:00,21.0,23.7,88,51,65,0.10,0.10,4.3,11.2,0.0,0.00
2022-01-04T22:00,20.3,23.1,91,51,75,0.10,0.10,3.6,11.2,0.0,0.00
2022-01-04T23:00,20.3,23.3,93,51,52,0.10,0.10,3.1,7.9,0.0,0.00
2022-01-05T00:00,19.5,22.3,95,51,55,0.20,0.20,3.3,6.8,0.0,0.00
2022-01-05T01:00,19.9,22.1,93,51,41,0.20,0.20,6.9,12.6,0.0,0.00
2022-01-05T02:00,19.8,21.6,93,51,43,0.10,0.10,8.9,16.9,0.0,0.00
2022-01-05T03:00,19.6,21.4,93,51,51,0.10,0.10,8.9,17.3,0.0,0.00
2022-01-05T04:00,19.6,21.5,93,51,55,0.20,0.20,8.1,17.3,0.0,0.00
2022-01-05T05:00,19.4,21.2,94,51,72,0.40,0.40,8.8,16.6,0.0,0.00
2022-01-05T06:00,20.0,21.8,95,53,70,0.60,0.60,12.2,23.8,56.0,3600.00
2022-01-05T07:00,20.8,22.4,93,53,100,0.70,0.70,14.1,30.6,186.0,3600.00
2022-01-05T08:00,21.2,23.0,92,53,77,0.70,0.70,14.0,32.4,288.0,3600.00
2022-01-05T09:00,22.1,24.0,86,51,100,0.20,0.20,13.2,33.1,423.0,3600.00
2022-01-05T10:00,23.0,24.8,82,51,100,0.30,0.30,13.1,34.9,402.0,2606.79
2022-01-05T11:00,24.0,27.1,76,51,100,0.10,0.10,14.2,39.2,818.0,3600.00
2022-01-05T12:00,23.5,26.2,80,2,54,0.00,0.00,14.0,37.1,731.0,3600.00
2022-01-05T13:00,23.5,26.3,81,51,95,0.10,0.10,12.4,36.0,680.0,3600.00
2022-01-05T14:00,23.1,24.8,80,51,100,0.20,0.20,13.5,33.1,368.0,1653.24
2022-01-05T15:00,21.4,23.5,93,63,100,3.90,3.90,12.6,32.8,210.0,0.00
2022-01-05T16:00,21.8,24.1,92,61,100,1.70,1.70,12.2,28.8,253.0,569.34
2022-01-05T17:00,21.5,23.5,93,51,96,0.40,0.40,13.4,29.9,141.0,0.00
2022-01-05T18:00,21.0,23.0,95,53,100,0.60,0.60,13.5,29.5,105.0,1277.92
2022-01-05T19:00,20.5,22.9,99,53,100,0.60,0.60,11.0,26.6,28.0,0.00
2022-01-05T20:00,20.4,22.7,100,61,100,1.80,1.80,11.3,22.0,0.0,0.00
2022-01-05T21:00,20.4,22.0,99,63,100,2.70,2.70,16.4,33.5,0.0,0.00
2022-01-05T22:00,21.1,23.3,93,61,99,1.30,1.30,11.3,33.5,0.0,0.00
2022-01-05T23:00,21.1,24.3,93,51,75,0.10,0.10,4.1,23.0,0.0,0.00
2022-01-06T00:00,20.2,22.6,99,53,98,0.60,0.60,10.3,24.1,0.0,0.00
2022-01-06T01:00,20.4,23.1,99,55,97,1.10,1.10,8.7,25.9,0.0,0.00
2022-01-06T02:00,21.2,22.1,92,55,82,1.00,1.00,20.2,38.5,0.0,0.00
2022-01-06T03:00,21.2,22.2,91,51,100,0.30,0.30,19.5,45.4,0.0,0.00
2022-01-06T04:00,20.1,21.2,99,55,97,1.20,1.20,18.6,40.7,0.0,0.00
2022-01-06T05:00,20.7,21.5,94,53,100,0.50,0.50,19.9,40.0,0.0,0.00
2022-01-06T06:00,21.5,22.3,90,51,98,0.40,0.40,20.9,41.0,28.0,0.00
2022-01-06T07:00,21.7,22.3,90,51,100,0.30,0.30,22.3,44.6,103.0,815.09
2022-01-06T08:00,21.8,23.1,90,51,100,0.40,0.40,18.4,46.8,158.0,0.00
2022-01-06T09:00,22.6,23.8,86,51,100,0.40,0.40,19.4,43.2,327.0,2828.02
2022-01-06T10:00,22.0,23.0,91,53,100,0.50,0.50,21.4,47.9,349.0,76.14
2022-01-06T11:00,22.0,23.1,92,61,99,1.30,1.30,21.4,45.0,225.0,0.00
2022-01-06T12:00,22.5,24.0,84,55,100,1.00,1.00,15.0,45.4,315.0,0.00
2022-01-06T13:00,23.0,24.4,87,51,100,0.40,0.40,19.6,41.8,313.0,0.00
2022-01-06T14:00,23.6,24.0,81,2,53,0.00,0.00,24.4,53.6,290.0,0.00
2022-01-06T15:00,24.2,24.0,75,1,26,0.00,0.00,26.8,60.8,540.0,3600.00
2022-01-06T16:00,24.1,23.6,75,2,53,0.00,0.00,28.4,64.4,559.0,3600.00
2022-01-06T17:00,23.7,23.0,76,2,52,0.00,0.00,28.3,64.1,389.0,3600.00
2022-01-06T18:00,23.5,23.2,78,2,75,0.00,0.00,26.0,64.1,208.0,3600.00
2022-01-06T19:00,23.0,23.1,79,3,100,0.00,0.00,23.6,54.7,58.0,3600.00
2022-01-06T20:00,23.0,23.0,78,3,99,0.00,0.00,23.8,50.0,0.0,0.00
2022-01-06T21:00,23.1,23.1,78,2,60,0.00,0.00,23.6,50.8,0.0,0.00
2022-01-06T22:00,22.5,22.8,80,3,83,0.00,0.00,21.7,49.3,0.0,0.00
2022-01-06T23:00,21.5,22.4,89,63,100,2.70,2.70,18.7,46.1,0.0,0.00
2022-01-07T00:00,21.3,23.1,92,65,100,15.80,15.80,14.2,39.2,0.0,0.00
2022-01-07T01:00,20.4,21.4,99,65,100,9.00,9.00,19.8,42.5,0.0,0.00
2022-01-07T02:00,21.2,22.7,93,51,100,0.40,0.40,16.6,42.5,0.0,0.00
2022-01-07T03:00,21.6,22.3,92,51,100,0.20,0.20,23.1,46.8,0.0,0.00
2022-01-07T04:00,21.4,22.4,93,51,100,0.10,0.10,20.2,47.9,0.0,0.00
2022-01-07T05:00,21.5,22.5,92,51,100,0.10,0.10,19.8,42.8,0.0,0.00
2022-01-07T06:00,21.4,22.3,93,63,100,2.80,2.80,20.4,43.9,18.0,0.00
2022-01-07T07:00,21.9,22.6,93,51,100,0.10,0.10,23.3,46.8,52.0,0.00
2022-01-07T08:00,22.3,23.1,92,51,100,0.20,0.20,24.3,51.5,160.0,0.00
2022-01-07T09:00,23.0,23.6,88,51,96,0.10,0.10,25.4,55.4,350.0,1145.05
2022-01-07T10:00,23.2,23.5,89,51,100,0.20,0.20,28.6,60.5,451.0,3248.85
2022-01-07T11:00,23.4,23.9,86,51,96,0.20,0.20,26.6,61.6,390.0,822.91
2022-01-07T12:00,23.6,23.9,85,51,100,0.30,0.30,28.2,63.7,512.0,2754.20
2022-01-07T13:00,23.8,23.6,83,51,100,0.20,0.20,30.8,67.3,407.0,1879.01
2022-01-07T14:00,23.7,23.2,85,51,100,0.30,0.30,33.2,71.6,375.0,0.00
2022-01-07T15:00,23.9,23.6,83,51,100,0.20,0.20,31.9,72.0,372.0,1660.85
2022-01-07T16:00,24.2,24.0,82,51,100,0.10,0.10,31.1,70.2,443.0,3600.00
2022-01-07T17:00,23.7,23.9,84,3,100,0.00,0.00,28.3,67.7,239.0,1879.35
2022-01-07T18:00,23.5,24.0,84,3,93,0.00,0.00,25.6,62.6,156.0,3600.00
2022-01-07T19:00,23.0,23.7,87,3,99,0.00,0.00,24.0,53.3,38.0,1107.16
2022-01-07T20:00,21.9,23.6,94,65,100,8.10,8.10,17.9,49.7,0.0,0.00
2022-01-07T21:00,21.9,23.8,94,65,100,9.80,9.80,16.5,36.7,0.0,0.00
2022-01-07T22:00,22.5,23.4,86,51,100,0.20,0.20,19.8,59.4,0.0,0.00
2022-01-07T23:00,22.2,23.8,88,53,100,0.80,0.80,15.5,43.2,0.0,0.00
2022-01-08T00:00,20.6,24.0,99,63,100,3.70,3.70,5.0,31.7,0.0,0.00
2022-01-08T01:00,20.6,24.0,99,65,100,9.00,9.00,4.7,13.0,0.0,0.00
2022-01-08T02:00,21.0,22.9,94,51,100,0.20,0.20,13.4,27.4,0.0,0.00
2022-01-08T03:00,20.9,22.8,94,3,100,0.00,0.00,12.8,27.7,0.0,0.00
2022-01-08T04:00,20.9,23.0,94,3,100,0.00,0.00,11.5,28.4,0.0,0.00
2022-01-08T05:00,20.8,23.0,94,3,100,0.00,0.00,11.1,24.8,0.0,0.00
2022-01-08T06:00,21.4,23.8,93,3,100,0.00,0.00,10.0,24.1,38.0,0.00
2022-01-08T07:00,22.1,25.1,92,3,100,0.00,0.00,9.0,21.6,123.0,0.00
2022-01-08T08:00,23.4,25.6,85,3,100,0.00,0.00,13.5,31.3,251.0,1699.23
2022-01-08T09:00,24.4,27.6,80,1,44,0.00,0.00,7.2,32.0,318.0,2137.77
2022-01-08T10:00,25.9,30.5,74,1,37,0.00,0.00,4.4,27.4,707.0,3600.00
2022-01-08T11:00,26.5,30.2,72,51,98,0.10,0.10,11.6,34.2,726.0,3600.00
2022-01-08T12:00,23.2,26.0,85,61,100,2.00,2.00,20.3,44.3,885.0,3600.00
2022-01-08T13:00,22.9,25.7,88,51,38,0.40,0.40,19.1,50.0,810.0,3600.00
2022-01-08T14:00,24.6,27.9,77,1,21,0.00,0.00,14.8,43.2,816.0,3600.00
2022-01-08T15:00,24.1,26.8,79,1,47,0.00,0.00,14.8,38.5,707.0,3600.00
2022-01-08T16:00,24.2,26.3,77,51,100,0.10,0.10,13.7,36.0,598.0,3600.00
2022-01-08T17:00,23.2,25.4,82,51,76,0.20,0.20,10.8,34.2,401.0,3600.00
2022-01-08T18:00,22.9,24.8,84,1,26,0.00,0.00,13.4,29.9,222.0,3600.00
2022-01-08T19:00,22.0,23.9,88,1,25,0.00,0.00,13.6,31.0,68.0,3600.00
2022-01-08T20:00,21.5,23.6,90,3,100,0.00,0.00,11.2,28.1,1.0,0.00
2022-01-08T21:00,21.2,23.2,91,1,36,0.00,0.00,12.2,24.5,0.0,0.00
2022-01-08T22:00,20.9,21.9,89,51,56,0.10,0.10,15.5,25.2,0.0,0.00
2022-01-08T23:00,20.4,21.4,88,3,100,0.00,0.00,14.5,31.3,0.0,0.00
2022-01-09T00:00,20.1,20.8,86,51,100,0.10,0.10,14.2,30.6,0.0,0.00
2022-01-09T01:00,19.8,20.3,84,3,100,0.00,0.00,13.8,29.9,0.0,0.00
2022-01-09T02:00,19.5,19.8,84,2,61,0.00,0.00,15.1,31.0,0.0,0.00
2022-01-09T03:00,19.0,19.2,87,1,21,0.00,0.00,14.5,31.3,0.0,0.00
2022-01-09T04:00,18.8,19.2,88,1,25,0.00,0.00,13.3,29.2,0.0,0.00
2022-01-09T05:00,18.6,19.4,90,1,24,0.00,0.00,11.5,27.4,0.0,0.00
2022-01-09T06:00,19.1,20.2,89,1,48,0.00,0.00,10.0,23.0,49.0,3600.00
2022-01-09T07:00,20.1,20.9,86,3,81,0.00,0.00,13.2,30.2,183.0,3600.00
2022-01-09T08:00,21.0,21.8,81,3,100,0.00,0.00,14.0,33.5,283.0,3600.00
2022-01-09T09:00,21.8,22.5,78,3,85,0.00,0.00,14.4,34.6,346.0,757.96
2022-01-09T10:00,22.2,23.4,77,51,100,0.20,0.20,13.1,36.0,567.0,3600.00
2022-01-09T11:00,23.0,25.1,78,51,96,0.40,0.40,13.9,34.6,713.0,3600.00
2022-01-09T12:00,22.4,23.3,79,53,100,0.60,0.60,15.3,38.9,526.0,2853.93
2022-01-09T13:00,22.0,23.5,83,61,100,1.30,1.30,12.6,36.0,423.0,1788.78
2022-01-09T14:00,22.1,24.0,85,61,100,1.70,1.70,11.9,30.6,390.0,773.57
2022-01-09T15:00,22.4,24.3,84,53,100,0.70,0.70,12.4,29.5,398.0,931.02
2022-01-09T16:00,21.9,24.2,89,53,100,0.50,0.50,10.5,29.2,199.0,0.00
2022-01-09T17:00,22.1,25.1,92,53,100,0.50,0.50,8.4,24.8,228.0,708.13
2022-01-09T18:00,22.0,25.2,92,51,99,0.20,0.20,7.2,20.5,99.0,0.00
2022-01-09T19:00,22.0,25.7,93,51,100,0.10,0.10,4.2,16.6,41.0,1105.31
2022-01-09T20:00,21.9,25.2,93,3,100,0.00,0.00,5.9,11.5,0.0,0.00
2022-01-09T21:00,21.9,25.4,93,3,85,0.00,0.00,4.2,12.6,0.0,0.00
2022-01-09T22:00,20.8,24.0,95,2,63,0.00,0.00,4.0,8.6,0.0,0.00
2022-01-09T23:00,21.4,24.8,93,3,100,0.00,0.00,3.8,7.2,0.0,0.00
2022-01-10T00:00,20.8,24.3,95,3,100,0.00,0.00,2.1,5.8,0.0,0.00
2022-01-10T01:00,20.7,24.2,95,3,100,0.00,0.00,2.0,5.4,0.0,0.00
2022-01-10T02:00,21.3,24.9,93,3,100,0.00,0.00,2.1,5.4,0.0,0.00
2022-01-10T03:00,20.9,24.6,96,3,99,0.00,0.00,1.6,5.8,0.0,0.00
2022-01-10T04:00,21.0,24.7,95,3,100,0.00,0.00,1.6,6.1,0.0,0.00
2022-01-10T05:00,20.9,24.5,96,1,37,0.00,0.00,1.8,7.2,0.0,0.00
2022-01-10T06:00,21.8,25.7,94,3,100,0.00,0.00,2.3,7.9,41.0,2966.62
2022-01-10T07:00,22.5,26.4,92,2,64,0.00,0.00,4.3,12.6,111.0,802.91
2022-01-10T08:00,23.7,27.3,85,51,88,0.20,0.20,5.7,16.9,283.0,3600.00
2022-01-10T09:00,24.3,27.8,86,51,60,0.10,0.10,9.4,26.6,442.0,3600.00
2022-01-10T10:00,24.8,27.8,79,51,75,0.20,0.20,8.9,33.1,552.0,3600.00
2022-01-10T11:00,25.7,29.6,76,51,53,0.10,0.10,13.0,33.8,786.0,3600.00
2022-01-10T12:00,25.7,30.1,80,51,42,0.10,0.10,14.8,37.4,848.0,3600.00
2022-01-10T13:00,25.6,29.5,81,1,47,0.00,0.00,16.7,41.0,808.0,3600.00
2022-01-10T14:00,25.0,28.1,83,51,62,0.10,0.10,17.7,42.5,705.0,3600.00
2022-01-10T15:00,24.8,27.1,82,1,37,0.00,0.00,17.6,42.8,587.0,3600.00
2022-01-10T16:00,24.7,26.5,81,1,20,0.00,0.00,20.4,47.2,603.0,3600.00
2022-01-10T17:00,24.2,26.0,85,1,43,0.00,0.00,19.9,47.5,383.0,3600.00
2022-01-10T18:00,23.9,25.9,86,1,42,0.00,0.00,18.3,45.4,212.0,3600.00
2022-01-10T19:00,23.3,25.7,89,1,30,0.00,0.00,15.2,40.3,67.0,3600.00
2022-01-10T20:00,23.0,25.3,90,1,26,0.00,0.00,14.8,31.3,1.0,0.00
2022-01-10T21:00,22.8,25.5,91,1,20,0.00,0.00,11.6,30.2,0.0,0.00
2022-01-10T22:00,22.5,25.6,93,0,13,0.00,0.00,10.1,24.1,0.0,0.00
2022-01-10T23:00,22.3,25.5,94,0,11,0.00,0.00,8.8,20.2,0.0,0.00
2022-01-11T00:00,22.1,25.6,94,1,24,0.00,0.00,7.3,18.4,0.0,0.00
2022-01-11T01:00,22.0,25.7,94,1,35,0.00,0.00,5.1,15.1,0.0,0.00
2022-01-11T02:00,22.0,25.5,94,1,42,0.00,0.00,5.9,13.0,0.0,0.00
2022-01-11T03:00,21.8,25.5,94,0,9,0.00,0.00,4.2,12.6,0.0,0.00
2022-01-11T04:00,21.4,25.0,95,0,6,0.00,0.00,3.1,9.7,0.0,0.00
2022-01-11T05:00,21.1,24.6,95,1,27,0.00,0.00,3.2,8.3,0.0,0.00
2022-01-11T06:00,22.2,26.3,92,1,36,0.00,0.00,1.8,7.2,42.0,3090.82
2022-01-11T07:00,23.1,27.1,88,51,42,0.10,0.10,3.6,11.5,179.0,3600.00
2022-01-11T08:00,24.4,27.2,80,51,57,0.10,0.10,10.0,25.2,398.0,3600.00
2022-01-11T09:00,24.9,27.5,80,51,67,0.20,0.20,12.9,32.4,565.0,3600.00
2022-01-11T10:00,23.5,27.2,88,51,87,0.30,0.30,10.4,33.8,663.0,3600.00
2022-01-11T11:00,25.0,28.5,79,51,100,0.20,0.20,11.4,29.2,658.0,3600.00
2022-01-11T12:00,24.6,27.3,80,51,100,0.10,0.10,13.0,33.1,595.0,3600.00
2022-01-11T13:00,24.0,26.8,84,55,100,1.00,1.00,11.7,32.8,417.0,212.69
2022-01-11T14:00,24.6,28.6,83,3,100,0.00,0.00,5.5,29.5,560.0,3600.00
2022-01-11T15:00,23.8,27.4,87,51,100,0.10,0.10,6.6,19.1,401.0,1549.40
2022-01-11T16:00,23.0,26.6,90,51,100,0.40,0.40,5.9,19.4,136.0,0.00
2022-01-11T17:00,22.7,26.3,92,53,100,0.50,0.50,6.2,16.6,133.0,0.00
2022-01-11T18:00,22.0,24.6,91,53,100,0.80,0.80,10.3,20.5,105.0,0.00
2022-01-11T19:00,21.0,24.2,98,53,100,0.70,0.70,6.5,22.7,25.0,0.00
2022-01-11T20:00,20.8,23.9,98,51,100,0.20,0.20,5.9,13.7,0.0,0.00
2022-01-11T21:00,20.8,24.4,100,51,100,0.10,0.10,4.2,12.2,0.0,0.00
2022-01-11T22:00,20.5,23.2,98,3,100,0.00,0.00,8.7,11.9,0.0,0.00
2022-01-11T23:00,20.1,22.6,98,1,21,0.00,0.00,9.3,16.2,0.0,0.00
2022-01-12T00:00,20.4,22.6,95,1,39,0.00,0.00,10.2,19.4,0.0,0.00
2022-01-12T01:00,20.5,22.7,96,51,85,0.20,0.20,11.0,25.2,0.0,0.00
2022-01-12T02:00,20.4,22.2,96,51,100,0.20,0.20,12.7,26.3,0.0,0.00
2022-01-12T03:00,19.8,21.5,96,51,100,0.10,0.10,12.1,25.2,0.0,0.00
2022-01-12T04:00,19.6,21.3,98,3,100,0.00,0.00,12.4,24.8,0.0,0.00
2022-01-12T05:00,20.2,22.2,94,3,100,0.00,0.00,10.6,24.5,0.0,0.00
2022-01-12T06:00,20.2,22.0,92,1,31,0.00,0.00,10.8,22.7,30.0,0.00
2022-01-12T07:00,20.6,22.0,89,1,21,0.00,0.00,13.0,30.6,162.0,3600.00
2022-01-12T08:00,21.6,22.0,81,3,100,0.00,0.00,17.4,39.6,394.0,3600.00
2022-01-12T09:00,22.4,22.9,77,51,100,0.10,0.10,17.5,41.8,576.0,3600.00
2022-01-12T10:00,22.3,23.9,80,51,77,0.20,0.20,15.3,42.1,659.0,3600.00
2022-01-12T11:00,22.0,22.4,84,51,94,0.30,0.30,20.8,46.1,533.0,3600.00
2022-01-12T12:00,22.2,22.9,84,51,100,0.20,0.20,23.2,54.0,644.0,3600.00
2022-01-12T13:00,21.9,21.9,82,51,100,0.40,0.40,24.7,56.5,635.0,3600.00
2022-01-12T14:00,21.8,21.6,82,53,100,0.70,0.70,23.5,55.1,553.0,3600.00
