latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-30.26362,153.12646,9.0,36000,Australia/Sydney,GMT+10

time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s)
2022-01-01T00:00,20.0,22.0,86,51,77,0.20,0.20,4.5,9.7,0.0,0.00
2022-01-01T01:00,20.6,22.2,83,51,100,0.10,0.10,8.1,13.7,0.0,0.00
2022-01-01T02:00,20.2,21.5,85,51,100,0.10,0.10,10.2,19.1,0.0,0.00
2022-01-01T03:00,20.0,21.9,85,51,100,0.20,0.20,6.0,20.9,0.0,0.00
2022-01-01T04:00,19.6,21.8,87,51,100,0.20,0.20,3.3,11.5,0.0,0.00
2022-01-01T05:00,20.0,22.6,88,51,100,0.10,0.10,1.8,6.8,0.0,0.00
2022-01-01T06:00,19.9,22.6,93,51,100,0.10,0.10,3.6,6.5,29.0,0.00
2022-01-01T07:00,20.4,23.5,94,53,100,0.90,0.90,2.9,9.0,79.0,0.00
2022-01-01T08:00,19.6,22.6,100,53,100,0.60,0.60,4.9,14.0,132.0,0.00
2022-01-01T09:00,20.1,23.6,100,61,100,1.50,1.50,3.2,14.8,134.0,0.00
2022-01-01T10:00,20.5,23.6,93,61,100,1.40,1.40,3.7,14.4,116.0,0.00
2022-01-01T11:00,21.8,24.5,87,51,100,0.20,0.20,6.3,19.8,437.0,1388.43
2022-01-01T12:00,22.4,24.8,82,51,92,0.10,0.10,6.8,20.2,416.0,0.00
2022-01-01T13:00,22.5,24.9,81,51,100,0.10,0.10,7.4,20.2,371.0,0.00
2022-01-01T14:00,20.8,22.2,89,63,100,4.70,4.70,12.3,28.4,414.0,294.31
2022-01-01T15:00,19.9,22.5,95,53,100,0.50,0.50,5.6,28.1,189.0,0.00
2022-01-01T16:00,20.6,23.9,95,51,100,0.30,0.30,3.3,16.2,343.0,1134.32
2022-01-01T17:00,20.4,23.0,92,61,100,1.50,1.50,5.2,14.4,134.0,0.00
2022-01-01T18:00,20.4,23.9,100,55,100,1.20,1.20,3.1,13.3,69.0,0.00
2022-01-01T19:00,19.4,22.4,100,53,100,0.50,0.50,3.9,8.6,7.0,0.00
2022-01-01T20:00,19.2,22.4,100,55,100,1.20,1.20,2.2,8.6,0.0,0.00
2022-01-01T21:00,19.4,22.6,100,55,100,1.00,1.00,2.2,8.3,0.0,0.00
2022-01-01T22:00,19.5,22.2,95,51,100,0.30,0.30,3.1,6.5,0.0,0.00
2022-01-01T23:00,20.5,23.4,88,51,100,0.30,0.30,1.6,6.8,0.0,0.00
2022-01-02T00:00,20.8,23.5,86,51,100,0.40,0.40,2.9,8.3,0.0,0.00
2022-01-02T01:00,20.8,23.7,87,53,100,0.50,0.50,1.6,8.6,0.0,0.00
2022-01-02T02:00,19.0,21.6,100,61,87,1.80,1.80,5.1,11.2,0.0,0.00
2022-01-02T03:00,18.4,21.1,100,55,82,1.20,1.20,2.5,12.6,0.0,0.00
2022-01-02T04:00,19.2,20.9,94,51,69,0.10,0.10,8.9,18.0,0.0,0.00
2022-01-02T05:00,18.0,20.1,100,51,74,0.30,0.30,4.8,17.3,0.0,0.00
2022-01-02T06:00,19.1,21.6,100,53,86,0.50,0.50,6.9,13.7,61.0,3600.00
2022-01-02T07:00,20.0,21.8,92,55,58,1.00,1.00,9.0,20.2,214.0,3600.00
2022-01-02T08:00,20.9,22.6,89,51,33,0.10,0.10,10.7,29.5,366.0,3600.00
2022-01-02T09:00,21.9,24.1,86,51,35,0.10,0.10,10.8,29.5,579.0,3600.00
2022-01-02T10:00,22.5,24.7,74,51,100,0.10,0.10,13.0,32.4,796.0,3600.00
2022-01-02T11:00,23.2,24.7,76,51,32,0.40,0.40,13.8,33.8,594.0,3600.00
2022-01-02T12:00,24.1,26.1,69,51,82,0.10,0.10,15.2,39.6,794.0,3600.00
2022-01-02T13:00,23.8,24.9,69,51,28,0.20,0.20,16.3,38.9,684.0,3600.00
2022-01-02T14:00,24.5,26.4,65,51,24,0.10,0.10,17.6,41.8,895.0,3600.00
2022-01-02T15:00,24.0,24.9,67,51,27,0.10,0.10,19.3,44.6,741.0,3600.00
2022-01-02T16:00,23.5,23.3,67,51,23,0.20,0.20,19.0,45.0,560.0,3600.00
2022-01-02T17:00,23.4,23.3,67,0,16,0.00,0.00,16.9,43.2,386.0,3600.00
2022-01-02T18:00,22.1,22.5,75,1,38,0.00,0.00,15.8,36.4,196.0,3600.00
2022-01-02T19:00,21.0,22.0,83,53,34,0.60,0.60,13.2,33.1,31.0,2912.28
2022-01-02T20:00,20.8,22.0,84,1,37,0.00,0.00,11.3,28.1,0.0,0.00
2022-01-02T21:00,20.6,21.9,86,51,48,0.10,0.10,11.7,23.8,0.0,0.00
2022-01-02T22:00,21.0,21.9,85,51,43,0.20,0.20,14.1,24.8,0.0,0.00
2022-01-02T23:00,20.5,21.7,89,51,54,0.30,0.30,13.7,28.1,0.0,0.00
2022-01-03T00:00,20.0,20.9,92,51,53,0.20,0.20,15.7,32.8,0.0,0.00
2022-01-03T01:00,19.7,20.4,93,51,45,0.20,0.20,16.9,34.6,0.0,0.00
2022-01-03T02:00,19.5,19.9,94,51,44,0.20,0.20,18.7,38.5,0.0,0.00
2022-01-03T03:00,19.1,19.0,93,51,54,0.10,0.10,20.6,42.5,0.0,0.00
2022-01-03T04:00,18.9,18.5,92,51,43,0.20,0.20,21.1,43.6,0.0,0.00
2022-01-03T05:00,18.7,18.1,91,51,100,0.20,0.20,21.5,44.6,0.0,0.00
2022-01-03T06:00,18.9,18.2,90,51,100,0.40,0.40,22.3,47.2,36.0,0.00
2022-01-03T07:00,19.1,18.1,89,53,100,0.50,0.50,25.1,51.8,63.0,0.00
2022-01-03T08:00,20.4,19.5,84,51,100,0.10,0.10,24.5,55.4,222.0,1680.40
2022-01-03T09:00,21.9,20.8,78,51,75,0.10,0.10,27.2,59.0,429.0,3600.00
2022-01-03T10:00,21.5,20.9,83,51,94,0.40,0.40,26.4,67.0,587.0,3600.00
2022-01-03T11:00,22.2,21.1,79,51,98,0.20,0.20,29.3,62.6,389.0,0.00
2022-01-03T12:00,23.6,22.4,72,51,42,0.20,0.20,34.1,74.5,744.0,3600.00
2022-01-03T13:00,24.1,23.4,72,51,44,0.10,0.10,32.8,75.6,767.0,3600.00
2022-01-03T14:00,23.9,23.3,72,51,55,0.10,0.10,32.2,77.0,767.0,3600.00
2022-01-03T15:00,24.4,23.3,70,1,36,0.00,0.00,33.8,77.4,722.0,3600.00
2022-01-03T16:00,23.5,21.9,74,51,14,0.10,0.10,33.1,75.6,474.0,3600.00
2022-01-03T17:00,23.7,22.0,72,51,46,0.10,0.10,32.8,74.5,368.0,3600.00
2022-01-03T18:00,22.6,21.3,78,51,84,0.10,0.10,30.5,69.8,181.0,3600.00
2022-01-03T19:00,21.5,20.5,85,51,94,0.40,0.40,29.6,65.5,29.0,1759.44
2022-01-03T20:00,21.1,20.3,87,51,33,0.40,0.40,27.9,62.6,0.0,0.00
2022-01-03T21:00,20.9,20.2,89,51,100,0.40,0.40,27.7,59.0,0.0,0.00
2022-01-03T22:00,20.8,19.5,88,53,100,0.70,0.70,30.6,61.6,0.0,0.00
2022-01-03T23:00,20.8,19.8,88,51,99,0.20,0.20,28.3,65.2,0.0,0.00
2022-01-04T00:00,20.5,19.2,87,51,100,0.20,0.20,29.5,64.1,0.0,0.00
2022-01-04T01:00,20.4,19.1,87,51,100,0.40,0.40,29.0,63.0,0.0,0.00
2022-01-04T02:00,20.0,18.7,89,53,100,0.60,0.60,29.1,63.0,0.0,0.00
2022-01-04T03:00,19.9,18.7,90,51,100,0.40,0.40,29.2,63.7,0.0,0.00
2022-01-04T04:00,19.8,18.7,91,51,100,0.30,0.30,28.7,63.4,0.0,0.00
2022-01-04T05:00,20.0,19.0,92,51,100,0.40,0.40,28.2,61.6,0.0,0.00
2022-01-04T06:00,20.2,19.5,93,53,100,0.50,0.50,28.0,61.6,36.0,1741.91
2022-01-04T07:00,20.5,20.2,93,53,100,0.60,0.60,26.9,59.8,65.0,0.00
2022-01-04T08:00,20.8,20.8,94,53,100,0.90,0.90,25.8,57.2,133.0,0.00
2022-01-04T09:00,20.6,21.3,100,55,100,1.00,1.00,23.5,55.1,155.0,0.00
2022-01-04T10:00,22.1,22.6,91,55,100,1.00,1.00,24.8,52.9,519.0,3600.00
2022-01-04T11:00,22.5,23.4,91,51,100,0.40,0.40,24.3,60.5,470.0,53.81
2022-01-04T12:00,23.8,24.6,82,51,100,0.40,0.40,29.1,67.3,766.0,3600.00
2022-01-04T13:00,22.7,22.2,83,61,100,1.40,1.40,28.9,64.4,480.0,2983.65
2022-01-04T14:00,22.5,22.7,91,61,100,1.70,1.70,28.0,60.5,459.0,455.14
2022-01-04T15:00,22.7,23.1,88,53,100,0.60,0.60,25.9,58.3,363.0,1317.98
2022-01-04T16:00,22.5,23.3,90,51,100,0.40,0.40,24.5,55.4,258.0,392.67
2022-01-04T17:00,22.3,23.0,90,53,100,0.60,0.60,23.4,51.1,241.0,3582.35
2022-01-04T18:00,22.1,23.2,93,51,100,0.10,0.10,22.3,48.2,140.0,3600.00
2022-01-04T19:00,21.5,22.4,94,51,100,0.40,0.40,22.1,47.2,23.0,1166.88
2022-01-04T20:00,21.1,22.4,96,55,100,1.10,1.10,19.8,45.7,0.0,0.00
2022-01-04T21:00,20.5,21.8,100,55,100,1.00,1.00,19.3,41.8,0.0,0.00
2022-01-04T22:00,21.0,22.5,97,55,100,1.00,1.00,18.0,41.0,0.0,0.00
2022-01-04T23:00,20.9,22.7,100,55,100,1.20,1.20,16.6,37.1,0.0,0.00
2022-01-05T00:00,20.9,23.3,100,55,100,1.00,1.00,13.0,35.6,0.0,0.00
2022-01-05T01:00,20.7,22.8,100,53,100,0.60,0.60,14.4,32.8,0.0,0.00
2022-01-05T02:00,20.5,22.9,100,53,79,0.50,0.50,12.2,32.0,0.0,0.00
2022-01-05T03:00,20.5,22.9,100,51,89,0.10,0.10,11.7,26.6,0.0,0.00
2022-01-05T04:00,20.4,22.7,100,51,100,0.20,0.20,12.0,27.0,0.0,0.00
2022-01-05T05:00,20.4,22.6,100,51,100,0.40,0.40,12.2,25.6,0.0,0.00
2022-01-05T06:00,20.6,22.9,100,53,100,0.90,0.90,12.6,25.9,29.0,0.00
2022-01-05T07:00,21.2,23.9,100,53,100,0.70,0.70,12.0,27.7,161.0,3600.00
2022-01-05T08:00,22.1,25.6,100,55,100,1.00,1.00,10.5,28.1,301.0,3600.00
2022-01-05T09:00,23.2,26.0,88,61,93,1.90,1.90,11.2,30.2,483.0,3600.00
2022-01-05T10:00,22.9,25.9,90,61,100,2.10,2.10,10.0,30.6,412.0,1557.37
2022-01-05T11:00,24.4,28.3,88,51,100,0.40,0.40,12.8,32.8,695.0,3600.00
2022-01-05T12:00,23.9,26.6,87,53,100,0.60,0.60,13.8,33.5,481.0,3600.00
2022-01-05T13:00,23.6,27.6,90,53,100,0.50,0.50,13.2,35.3,726.0,3600.00
2022-01-05T14:00,23.2,25.7,87,55,95,1.00,1.00,13.1,33.8,462.0,3427.54
2022-01-05T15:00,23.4,27.2,91,61,84,1.40,1.40,7.2,29.5,363.0,2428.65
2022-01-05T16:00,23.5,26.8,90,51,100,0.30,0.30,9.4,23.8,326.0,2717.58
2022-01-05T17:00,23.2,26.9,93,53,100,0.50,0.50,8.4,24.5,207.0,2625.67
2022-01-05T18:00,22.7,26.0,93,53,100,0.50,0.50,9.4,20.9,78.0,512.41
2022-01-05T19:00,21.3,25.1,100,53,100,0.80,0.80,4.8,18.7,19.0,0.00
2022-01-05T20:00,21.5,25.1,100,51,100,0.30,0.30,6.5,13.0,0.0,0.00
2022-01-05T21:00,21.1,24.4,100,53,100,0.50,0.50,8.0,16.6,0.0,0.00
2022-01-05T22:00,22.5,25.3,91,51,100,0.40,0.40,10.8,16.6,0.0,0.00
2022-01-05T23:00,21.4,24.0,100,53,76,0.60,0.60,13.0,27.0,0.0,0.00
2022-01-06T00:00,20.7,23.7,100,61,100,1.60,1.60,8.1,26.3,0.0,0.00
2022-01-06T01:00,20.6,24.2,100,61,86,1.50,1.50,4.1,16.6,0.0,0.00
2022-01-06T02:00,20.4,23.7,100,51,100,0.20,0.20,5.1,11.5,0.0,0.00
2022-01-06T03:00,20.7,24.1,100,51,100,0.30,0.30,5.4,12.2,0.0,0.00
2022-01-06T04:00,20.6,23.9,100,53,99,0.60,0.60,6.5,16.2,0.0,0.00
2022-01-06T05:00,20.5,24.1,100,53,100,0.60,0.60,3.9,14.4,0.0,0.00
2022-01-06T06:00,21.4,25.5,100,55,100,1.10,1.10,3.1,13.0,28.0,310.22
2022-01-06T07:00,21.6,25.1,100,55,100,1.00,1.00,8.5,15.1,95.0,0.00
2022-01-06T08:00,21.8,25.5,100,55,100,1.20,1.20,7.2,20.5,154.0,0.00
2022-01-06T09:00,23.0,26.5,93,53,100,0.60,0.60,9.3,25.6,280.0,784.56
2022-01-06T10:00,23.1,26.0,93,53,99,0.50,0.50,13.7,28.8,376.0,0.00
2022-01-06T11:00,23.0,25.9,92,55,100,1.10,1.10,11.6,31.7,267.0,0.00
2022-01-06T12:00,23.1,25.8,95,51,100,0.40,0.40,16.3,38.2,426.0,1825.93
2022-01-06T13:00,22.3,25.4,100,61,99,1.90,1.90,13.6,35.3,318.0,0.00
2022-01-06T14:00,23.2,26.7,94,53,100,0.90,0.90,10.8,28.8,326.0,1564.21
2022-01-06T15:00,22.3,25.2,100,61,100,1.80,1.80,14.8,30.6,264.0,0.00
2022-01-06T16:00,22.9,25.5,92,53,100,0.90,0.90,14.5,30.2,194.0,0.00
2022-01-06T17:00,22.5,25.1,95,53,100,0.80,0.80,14.9,29.9,93.0,0.00
2022-01-06T18:00,22.8,25.3,90,51,100,0.10,0.10,13.6,31.3,82.0,2485.15
2022-01-06T19:00,21.7,24.7,100,55,82,1.20,1.20,12.2,28.4,17.0,0.00
2022-01-06T20:00,21.4,24.5,100,53,100,0.70,0.70,10.0,25.9,0.0,0.00
2022-01-06T21:00,21.4,24.4,100,53,98,0.60,0.60,10.7,24.5,0.0,0.00
2022-01-06T22:00,21.9,23.9,93,53,100,0.60,0.60,15.5,24.1,0.0,0.00
2022-01-06T23:00,21.2,23.4,100,61,100,1.30,1.30,15.5,31.3,0.0,0.00
2022-01-07T00:00,21.0,23.5,100,61,100,1.30,1.30,13.3,31.7,0.0,0.00
2022-01-07T01:00,21.1,23.9,100,55,100,1.00,1.00,11.5,27.0,0.0,0.00
2022-01-07T02:00,21.0,23.6,100,55,100,1.00,1.00,11.7,29.2,0.0,0.00
2022-01-07T03:00,21.2,23.4,100,53,100,0.60,0.60,15.3,32.0,0.0,0.00
2022-01-07T04:00,21.2,24.1,100,53,100,0.50,0.50,11.4,31.7,0.0,0.00
2022-01-07T05:00,21.2,23.6,100,53,100,0.60,0.60,14.3,29.2,0.0,0.00
2022-01-07T06:00,21.1,23.9,100,51,100,0.30,0.30,11.8,29.2,15.0,0.00
2022-01-07T07:00,22.7,25.9,95,51,100,0.30,0.30,11.3,25.6,133.0,3092.60
2022-01-07T08:00,22.0,24.6,100,55,100,1.10,1.10,15.3,32.0,206.0,2370.82
2022-01-07T09:00,22.7,25.4,94,53,100,0.50,0.50,13.9,32.8,233.0,0.00
2022-01-07T10:00,23.4,24.8,86,55,80,1.10,1.10,19.9,38.2,315.0,0.00
2022-01-07T11:00,24.9,27.7,83,51,46,0.40,0.40,19.9,45.7,743.0,3600.00
2022-01-07T12:00,24.5,26.2,83,53,85,0.50,0.50,21.1,49.0,585.0,3600.00
2022-01-07T13:00,24.6,26.3,80,53,95,0.50,0.50,22.1,51.1,661.0,3600.00
2022-01-07T14:00,24.3,25.4,81,51,87,0.20,0.20,21.9,52.9,425.0,1595.96
2022-01-07T15:00,24.2,25.2,81,51,86,0.20,0.20,22.2,51.5,387.0,1274.99
2022-01-07T16:00,24.2,25.1,79,51,100,0.10,0.10,21.5,50.0,354.0,3600.00
2022-01-07T17:00,23.9,25.3,82,51,56,0.10,0.10,19.5,47.5,209.0,3600.00
2022-01-07T18:00,23.5,25.2,84,51,61,0.10,0.10,17.3,43.2,125.0,3134.96
2022-01-07T19:00,23.0,24.8,86,51,69,0.10,0.10,16.6,36.4,27.0,1149.40
2022-01-07T20:00,22.9,24.5,87,3,82,0.00,0.00,17.1,34.6,0.0,0.00
2022-01-07T21:00,22.6,24.2,88,51,51,0.10,0.10,17.8,36.4,0.0,0.00
2022-01-07T22:00,22.9,24.3,87,51,74,0.10,0.10,18.5,36.4,0.0,0.00
2022-01-07T23:00,22.9,24.4,86,1,31,0.00,0.00,17.6,38.2,0.0,0.00
2022-01-08T00:00,22.9,24.2,85,3,81,0.00,0.00,17.7,36.4,0.0,0.00
2022-01-08T01:00,22.7,24.3,86,2,54,0.00,0.00,15.9,36.7,0.0,0.00
2022-01-08T02:00,22.1,24.1,90,3,100,0.00,0.00,15.0,33.8,0.0,0.00
2022-01-08T03:00,22.1,24.3,91,3,89,0.00,0.00,13.7,31.3,0.0,0.00
2022-01-08T04:00,22.0,24.4,92,3,100,0.00,0.00,13.3,29.5,0.0,0.00
2022-01-08T05:00,22.1,24.6,93,3,100,0.00,0.00,12.6,28.4,0.0,0.00
2022-01-08T06:00,22.1,25.0,93,51,100,0.20,0.20,10.8,26.3,18.0,0.00
2022-01-08T07:00,22.5,25.4,93,51,97,0.30,0.30,11.9,26.3,96.0,0.00
2022-01-08T08:00,23.4,25.9,90,51,31,0.30,0.30,14.5,32.8,279.0,3600.00
2022-01-08T09:00,24.3,26.2,82,51,44,0.20,0.20,17.3,39.6,488.0,3600.00
2022-01-08T10:00,23.1,25.5,85,51,100,0.20,0.20,13.0,42.8,588.0,3600.00
2022-01-08T11:00,23.3,25.7,86,51,100,0.40,0.40,13.4,31.0,264.0,0.00
2022-01-08T12:00,23.8,26.3,85,51,100,0.30,0.30,13.6,32.0,385.0,0.00
2022-01-08T13:00,24.5,26.2,81,51,100,0.20,0.20,18.5,41.4,568.0,1941.90
2022-01-08T14:00,25.2,27.0,76,51,72,0.10,0.10,20.3,46.1,676.0,3600.00
2022-01-08T15:00,25.0,26.4,77,51,100,0.10,0.10,19.5,46.4,493.0,3600.00
2022-01-08T16:00,24.5,25.5,80,3,100,0.00,0.00,23.2,51.5,422.0,3600.00
2022-01-08T17:00,24.2,25.7,82,3,100,0.00,0.00,19.9,51.5,244.0,3600.00
2022-01-08T18:00,24.0,25.6,83,3,100,0.00,0.00,18.5,43.6,125.0,2907.86
2022-01-08T19:00,23.6,25.4,84,3,100,0.00,0.00,16.7,38.9,23.0,271.27
2022-01-08T20:00,23.8,25.8,83,3,100,0.00,0.00,15.0,34.9,0.0,0.00
2022-01-08T21:00,23.5,25.6,85,3,100,0.00,0.00,14.4,31.3,0.0,0.00
2022-01-08T22:00,23.2,25.5,86,3,100,0.00,0.00,13.3,30.6,0.0,0.00
2022-01-08T23:00,22.7,25.1,89,0,9,0.00,0.00,13.3,28.1,0.0,0.00
2022-01-09T00:00,22.5,25.0,91,2,55,0.00,0.00,12.3,27.7,0.0,0.00
2022-01-09T01:00,22.5,25.2,91,3,100,0.00,0.00,11.6,25.9,0.0,0.00
2022-01-09T02:00,22.9,25.9,90,3,100,0.00,0.00,10.1,24.8,0.0,0.00
2022-01-09T03:00,22.8,26.0,92,51,100,0.10,0.10,9.7,22.0,0.0,0.00
2022-01-09T04:00,22.6,26.0,93,3,100,0.00,0.00,8.6,20.2,0.0,0.00
2022-01-09T05:00,22.6,26.0,94,51,100,0.10,0.10,9.0,18.4,0.0,0.00
2022-01-09T06:00,23.0,26.4,92,51,100,0.10,0.10,10.1,21.6,28.0,0.00
2022-01-09T07:00,23.8,26.7,89,3,100,0.00,0.00,13.0,28.8,140.0,492.83
2022-01-09T08:00,24.5,27.6,86,51,71,0.10,0.10,11.4,28.4,248.0,477.81
2022-01-09T09:00,25.4,28.3,82,51,73,0.30,0.30,13.9,32.8,528.0,3600.00
2022-01-09T10:00,25.8,30.6,78,51,71,0.40,0.40,9.8,34.9,806.0,3600.00
2022-01-09T11:00,27.0,30.5,75,51,30,0.10,0.10,11.1,27.7,581.0,3600.00
2022-01-09T12:00,27.5,32.6,75,51,11,0.10,0.10,13.7,34.2,866.0,3600.00
2022-01-09T13:00,26.0,31.4,82,53,79,0.70,0.70,15.9,39.6,987.0,3600.00
2022-01-09T14:00,25.8,28.4,81,2,57,0.00,0.00,16.6,39.6,520.0,3600.00
2022-01-09T15:00,25.5,28.9,82,53,100,0.60,0.60,14.8,38.2,646.0,3600.00
2022-01-09T16:00,24.8,27.3,81,3,100,0.00,0.00,14.1,36.4,267.0,2610.85
2022-01-09T17:00,24.5,27.1,82,3,100,0.00,0.00,12.1,33.8,153.0,0.00
2022-01-09T18:00,24.2,27.1,83,3,100,0.00,0.00,10.2,26.3,63.0,0.00
2022-01-09T19:00,23.9,26.6,83,3,100,0.00,0.00,10.3,20.9,12.0,0.00
2022-01-09T20:00,23.7,26.5,84,3,100,0.00,0.00,10.3,22.3,0.0,0.00
2022-01-09T21:00,23.5,26.6,86,3,100,0.00,0.00,7.8,21.6,0.0,0.00
2022-01-09T22:00,23.4,27.0,89,3,100,0.00,0.00,6.5,16.9,0.0,0.00
2022-01-09T23:00,23.2,26.7,89,51,97,0.10,0.10,7.6,14.8,0.0,0.00
2022-01-10T00:00,23.1,26.6,90,3,100,0.00,0.00,7.5,15.5,0.0,0.00
2022-01-10T01:00,22.9,26.3,91,3,100,0.00,0.00,7.7,15.5,0.0,0.00
2022-01-10T02:00,22.6,26.2,92,0,13,0.00,0.00,6.5,15.1,0.0,0.00
2022-01-10T03:00,22.4,25.8,92,1,35,0.00,0.00,6.5,12.6,0.0,0.00
2022-01-10T04:00,22.2,25.8,93,2,73,0.00,0.00,5.4,11.9,0.0,0.00
2022-01-10T05:00,22.2,25.8,93,1,37,0.00,0.00,5.4,10.4,0.0,0.00
2022-01-10T06:00,22.9,26.7,93,51,38,0.10,0.10,5.8,11.5,57.0,3597.12
2022-01-10T07:00,23.9,27.3,86,51,54,0.30,0.30,7.9,18.4,239.0,3600.00
2022-01-10T08:00,24.8,27.7,79,51,69,0.20,0.20,9.8,24.5,412.0,3600.00
2022-01-10T09:00,25.2,28.1,76,1,22,0.00,0.00,9.8,25.2,541.0,3600.00
2022-01-10T10:00,25.6,29.5,73,0,2,0.00,0.00,10.3,28.1,762.0,3600.00
2022-01-10T11:00,26.5,30.7,70,1,20,0.00,0.00,12.4,32.4,881.0,3600.00
2022-01-10T12:00,26.4,30.2,71,1,24,0.00,0.00,13.7,34.6,851.0,3600.00
2022-01-10T13:00,26.1,29.6,70,1,25,0.00,0.00,13.7,34.9,802.0,3600.00
2022-01-10T14:00,26.4,29.9,69,1,27,0.00,0.00,13.7,34.6,841.0,3600.00
2022-01-10T15:00,26.2,29.4,70,1,38,0.00,0.00,14.3,36.0,799.0,3600.00
2022-01-10T16:00,25.8,27.7,72,1,20,0.00,0.00,14.2,35.6,559.0,3600.00
2022-01-10T17:00,25.1,27.0,73,2,57,0.00,0.00,13.6,34.6,355.0,3600.00
2022-01-10T18:00,24.5,27.1,79,1,32,0.00,0.00,10.5,30.2,183.0,3600.00
2022-01-10T19:00,23.5,26.5,84,1,37,0.00,0.00,8.7,22.0,35.0,2952.34
2022-01-10T20:00,23.1,26.1,87,1,30,0.00,0.00,9.2,17.3,0.0,0.00
2022-01-10T21:00,22.9,26.3,89,51,41,0.10,0.10,6.4,17.3,0.0,0.00
2022-01-10T22:00,22.6,26.0,91,51,43,0.10,0.10,7.2,11.5,0.0,0.00
2022-01-10T23:00,22.5,25.8,92,51,36,0.10,0.10,7.9,14.4,0.0,0.00
2022-01-11T00:00,22.2,25.5,93,1,29,0.00,0.00,8.0,14.8,0.0,0.00
2022-01-11T01:00,22.0,25.2,94,1,40,0.00,0.00,7.6,14.4,0.0,0.00
2022-01-11T02:00,21.8,25.1,95,1,35,0.00,0.00,7.2,14.0,0.0,0.00
2022-01-11T03:00,21.6,24.9,95,1,31,0.00,0.00,6.9,13.0,0.0,0.00
2022-01-11T04:00,21.5,24.8,95,1,32,0.00,0.00,6.0,13.0,0.0,0.00
2022-01-11T05:00,21.3,24.6,95,51,100,0.10,0.10,5.4,10.8,0.0,0.00
2022-01-11T06:00,21.9,25.5,94,51,86,0.20,0.20,5.2,10.8,60.0,3547.12
2022-01-11T07:00,23.1,26.5,89,51,39,0.30,0.30,7.5,16.6,217.0,3600.00
2022-01-11T08:00,23.9,26.6,83,51,43,0.30,0.30,9.9,25.6,400.0,3600.00
2022-01-11T09:00,24.6,27.5,77,53,41,0.60,0.60,11.2,27.4,626.0,3600.00
2022-01-11T10:00,25.2,28.7,73,51,34,0.40,0.40,10.8,30.6,760.0,3600.00
2022-01-11T11:00,26.2,30.3,66,0,3,0.00,0.00,12.1,31.7,956.0,3600.00
2022-01-11T12:00,26.4,30.4,63,0,1,0.00,0.00,12.1,32.4,996.0,3600.00
2022-01-11T13:00,26.3,30.5,64,0,0,0.00,0.00,12.6,33.5,1023.0,3600.00
2022-01-11T14:00,26.1,29.8,65,0,0,0.00,0.00,13.7,34.9,978.0,3600.00
2022-01-11T15:00,25.6,28.5,65,0,0,0.00,0.00,13.6,34.9,850.0,3600.00
2022-01-11T16:00,25.1,27.3,67,0,0,0.00,0.00,11.9,33.8,681.0,3600.00
2022-01-11T17:00,24.3,25.9,71,0,4,0.00,0.00,11.7,29.9,459.0,3600.00
2022-01-11T18:00,23.5,25.8,76,1,20,0.00,0.00,8.2,28.4,227.0,3600.00
2022-01-11T19:00,22.6,25.1,79,1,24,0.00,0.00,5.5,16.2,39.0,2950.52
2022-01-11T20:00,22.4,24.6,77,0,6,0.00,0.00,5.4,10.4,0.0,0.00
2022-01-11T21:00,21.8,24.1,80,0,8,0.00,0.00,4.5,10.8,0.0,0.00
2022-01-11T22:00,22.2,23.6,78,1,40,0.00,0.00,11.0,14.4,0.0,0.00
2022-01-11T23:00,21.3,23.6,85,0,19,0.00,0.00,6.6,20.9,0.0,0.00
2022-01-12T00:00,20.6,23.2,91,1,46,0.00,0.00,5.2,12.6,0.0,0.00
2022-01-12T01:00,20.4,22.9,92,1,39,0.00,0.00,5.8,11.2,0.0,0.00
2022-01-12T02:00,20.1,22.6,92,1,20,0.00,0.00,5.6,11.2,0.0,0.00
2022-01-12T03:00,19.8,21.9,91,0,15,0.00,0.00,6.7,11.9,0.0,0.00
2022-01-12T04:00,19.5,21.3,91,1,23,0.00,0.00,6.9,12.6,0.0,0.00
2022-01-12T05:00,19.2,21.1,92,2,50,0.00,0.00,7.2,12.6,0.0,0.00
2022-01-12T06:00,20.3,22.3,89,3,100,0.00,0.00,7.6,14.0,49.0,3496.42
2022-01-12T07:00,22.5,24.6,76,1,48,0.00,0.00,6.1,14.8,225.0,3600.00
2022-01-12T08:00,23.6,26.3,70,1,23,0.00,0.00,1.8,15.1,421.0,3600.00
2022-01-12T09:00,24.4,26.9,68,51,63,0.10,0.10,4.2,15.1,590.0,3600.00
2022-01-12T10:00,25.5,28.0,59,51,73,0.10,0.10,5.0,20.9,660.0,3600.00
2022-01-12T11:00,26.5,29.9,56,2,62,0.00,0.00,8.6,25.2,936.0,3600.00
2022-01-12T12:00,26.0,29.0,59,2,74,0.00,0.00,12.6,32.8,946.0,3600.00
2022-01-12T13:00,25.4,28.3,65,0,16,0.00,0.00,13.8,35.3,894.0,3600.00
2022-01-12T14:00,25.4,28.9,68,3,82,0.00,0.00,14.0,37.4,962.0,3600.00
