event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
1AvGZ_eGkUYbghB,2026 NRL Telstra Premiership Sea Eagles v Sharks (Round 21),2026-07-26,16:05:00,onsale,4 Pines Park,Brookvale,NSW,Pittwater Road,-33.761176,151.276451,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sea-eagles-brookvale-26-07-2026/event/1300642DB06356FA,ticketmaster,2026
1APZkCFGkdNXAK8,Chelsea F.C. Open Training,2026-07-26,,offsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/chelsea-fc-open-training-sydney-26-07-2026/event/25006388E3F854D0,ticketmaster,2026
16efZbz1eG7XdRq,Chelsea F.C. v Western Sydney Wanderers FC,2026-07-28,19:45:00,onsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/chelsea-fc-v-western-sydney-wanderers-sydney-olympic-park-28-07-2026/event/2500638282F83BDD,ticketmaster,2026
1APZkCdGkdORMX_,Tottenham Hotspur v Sydney FC,2026-07-29,19:45:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/tottenham-hotspur-v-sydney-fc-sydney-29-07-2026/event/25006383E0BF7F99,ticketmaster,2026
1APZkCaGkdEWP4r,Tottenham Hotspur Open Training,2026-07-31,18:00:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/tottenham-hotspur-open-training-sydney-31-07-2026/event/25006389E7F6555E,ticketmaster,2026
1AvGZ_dGkMJKztb,2026 NRL Telstra Premiership - Dragons v Dolphins,2026-07-31,18:00:00,onsale,WIN Stadium,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.4272334,150.90241326,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-dragons-v-wollongong-31-07-2026/event/1300643DE64F8A58,ticketmaster,2026
17a8v0G61xGaogU,Rosehill Gardens Raceday,2026-08-01,10:30:00,onsale,Rosehill Gardens Racecourse,Rosehill,NSW,James Ruse Dr,-33.822586,151.023369,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/rosehill-gardens-raceday-rosehill-01-08-2026/event/250064A88C251D76,ticketmaster,2026
1APZko0Gkddnta-,2026 NRL Telstra Premiership - Wests Tigers v Eels (Round 22),2026-08-02,16:05:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-wests-tigers-parramatta-02-08-2026/event/25006464C3AA9261,ticketmaster,2026
1ka8v0oKGA1zM4w,2026 NRL Telstra Premiership - Sydney Roosters v Bulldogs (Round 23),2026-08-07,20:00:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sydney-roosters-sydney-07-08-2026/event/250064453AE37572,ticketmaster,2026
17a8v0G61xGaogz,Missile Stakes Day,2026-08-08,10:30:00,onsale,Royal Randwick Racecourse,Randwick,NSW,Alison Road,-33.908595,151.22896,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/missile-stakes-day-randwick-08-08-2026/event/250064A88C251D78,ticketmaster,2026
